instid;sv_name;isi_id;jxf
368;Institutionen för energi och miljö;000293848800001;3.0589881788617859
368;Institutionen för energi och miljö;000293848800003;3.0589881788617859
368;Institutionen för energi och miljö;000294000900018;1.0656684137393672
368;Institutionen för energi och miljö;000294077100056;0.96881875746541028625
368;Institutionen för energi och miljö;000294464000007;2.0548757681456864
368;Institutionen för energi och miljö;000294464000009;2.0548757681456864
368;Institutionen för energi och miljö;000294594200031;1.2273728663393770
368;Institutionen för energi och miljö;000294700800009;1.1320370792545445
368;Institutionen för energi och miljö;000294700800014;1.1320370792545445
368;Institutionen för energi och miljö;000294938000040;1.2940851774801811
368;Institutionen för energi och miljö;000295237300004;1.6637922338391451
368;Institutionen för energi och miljö;000295552200012;1.2736634916312989
368;Institutionen för energi och miljö;000295552200013;1.2736634916312989
368;Institutionen för energi och miljö;000295667100012;0.93525135929702432843
368;Institutionen för energi och miljö;000295724600017;1.0656684137393672
368;Institutionen för energi och miljö;000295894300010;0.67519986703889047618
368;Institutionen för energi och miljö;000295957400002;0.74219243221556253378
368;Institutionen för energi och miljö;000296077800004;0.71673785860010880107
368;Institutionen för energi och miljö;000296212900064;0.96881875746541028625
368;Institutionen för energi och miljö;000296601100028;1.1712433562227754
368;Institutionen för energi och miljö;000297001400063;0.96881875746541028625
368;Institutionen för energi och miljö;000297894500024;1.6637922338391451
368;Institutionen för energi och miljö;000297910300008;1.5493181462221018
368;Institutionen för energi och miljö;000297945900003;1.7314628492208059
368;Institutionen för energi och miljö;000298016200005;0.87209442898321328802
368;Institutionen för energi och miljö;000298463300020;0.69046384332679845156
368;Institutionen för energi och miljö;000298519400009;1.4968567220659027
368;Institutionen för energi och miljö;000298521400015;1.2940851774801811
368;Institutionen för energi och miljö;000299541400043;1.3294812632075455
368;Institutionen för energi och miljö;000300459600002;1.0762734947219587
368;Institutionen för energi och miljö;000300459600036;1.0762734947219587
368;Institutionen för energi och miljö;000300465800016;1.8056979898621882
